code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
603926,铁流股份,-2.185,22.38,22.0,22.49,21.81,22.88,763632.0,2.54544,16922721.0,18.048,2.338,268560.0,67140.0
603922,金鸿顺,-4.042,22.08,22.38,22.86,21.93,23.01,1163597.0,3.63624,26040083.0,19.892,3.657,282624.0,70656.0
603920,世运电路,-3.355,14.98,15.09,15.26,14.85,15.5,2013235.0,2.26716,30323130.0,17.624,2.59,601896.4,133022.4
603919,金徽酒,-2.899,16.75,17.0,17.01,16.51,17.25,1453798.0,1.25502,24342824.0,19.706,3.482,609700.0,194029.40375
603918,金桥信息,-3.41,13.03,13.26,13.26,12.52,13.49,691308.0,0.56047,9014997.0,81.438,4.825,231054.475,160717.232
603917,合力科技,-4.782,22.3,22.76,22.87,21.92,23.42,2688280.0,9.600999999999999,60196766.0,23.904,4.217,249760.0,62440.0
603916,苏博特,-5.304,13.57,13.81,14.0,13.2,14.33,4590948.0,6.04072,63029334.0,23.397,2.508,412528.0,103132.0
603912,佳力图,-8.147,19.73,20.4,20.9,19.59,21.48,4606601.0,12.45027,93410406.0,36.537,6.996,292004.0,73001.0
603909,合诚股份,-1.402,27.43,27.82,27.82,26.7,27.82,176500.0,0.706,4773949.0,41.491,4.462,281157.5,68575.0
603908,牧高笛,-2.822,28.24,28.45,28.75,27.63,29.06,249600.0,1.4955100000000001,7042862.0,29.726,4.212,188332.56,47132.56
603906,龙蟠科技,-4.876,12.29,12.74,12.74,12.22,12.92,837200.0,1.6099999999999999,10467488.0,21.561,2.194,255632.0,63908.0
603903,中持股份,-6.841,25.6,26.62,26.99,25.12,27.48,772298.0,3.01567,20154843.0,41.967,3.843,264540.16,65560.32
603901,永创智能,-3.821,7.3,7.19,7.48,7.19,7.59,1335102.0,0.8669500000000001,9764886.0,33.182,3.12,292000.0,112420.0
603900,莱绅通灵,-3.307,26.02,26.21,26.86,25.78,26.91,1294017.0,1.5202499999999999,34059382.0,22.051,3.99,885912.93168,221478.23292
603899,晨光文具,-4.285,23.01,23.64,23.64,22.33,24.04,3207837.0,0.34868000000000005,73285388.0,42.945,7.868,2116920.0,2116920.0
603898,好莱客,-2.708,27.31,27.13,27.89,26.7,28.07,1007979.0,1.13251,27505559.0,31.756,4.52,874884.824066,243069.924
603896,寿仙谷,-2.402,42.26,42.0,43.3,41.5,43.3,1080880.0,3.09265,45680264.0,54.883,7.104,590794.8,147698.7
603895,天永智能,10.01,53.19,46.48,53.19,46.01,48.35,11851199.0,61.40518,601073281.0,48.812,11.513,410626.8,102656.7
603890,春秋电子,-3.127,29.74,29.6,30.17,29.13,30.7,2291751.0,6.6912400000000005,68084560.0,19.312,5.601,407438.0,101859.5
603889,新澳股份,-2.515,15.12,15.4,15.47,15.0,15.51,7808700.0,2.41712,118788820.0,30.24,2.751,595200.414816,488463.696
603888,新华网,-4.599,19.5,20.0,20.1,19.23,20.44,2231737.0,1.2646600000000001,44091065.0,11.471,3.831,1012107.252,344116.461
603887,城地股份,0.0,29.63,0.0,0.0,0.0,29.63,0.0,0.0,0.0,42.942,3.766,305189.0,171237.1034
603886,元祖股份,-2.603,17.96,17.9,18.15,17.68,18.44,1017649.0,0.8395800000000001,18230417.0,26.029,3.563,431040.0,217691.364
603885,吉祥航空,-9.459,14.07,15.06,15.1,13.99,15.54,7557409.0,1.4073,107883617.0,13.794,2.956,2528397.962139,755577.962139
603883,老百姓,0.092,54.3,53.66,54.49,52.08,54.25,795403.0,0.94552,42690152.0,48.919,7.091,1547252.79438,456789.19863
603882,金域医学,-4.215,23.86,24.2,24.41,23.35,24.91,2319409.0,3.37712,55430360.0,54.227,6.5760000000000005,1092512.600722,163870.48
603881,数据港,-5.413,30.93,30.83,31.84,30.52,32.7,2382558.0,1.8636400000000002,74261304.0,61.86,7.552,651344.069244,395423.217894
603880,南卫股份,-4.01,19.15,19.44,19.44,18.86,19.95,979034.0,3.91614,18763683.0,27.754,3.645,191500.0,47875.0
603879,永悦科技,-3.476,13.05,12.9,13.36,12.85,13.52,2543401.0,7.065,33315937.0,29.659,3.672,187920.0,46980.0
603878,武进不锈,-1.653,14.87,14.81,15.01,14.52,15.12,1418077.0,1.4039000000000001,20974043.0,18.823,1.508,300374.0,150202.03357
603877,太平鸟,-3.697,26.31,26.75,27.82,26.05,27.32,1924741.0,0.96835,51872742.0,25.794,4.195,1265333.1444,522953.346
603871,嘉友国际,10.001,80.29,72.87,80.29,68.1,72.99,9993285.0,49.96643,749368207.0,33.049,8.931000000000001,642320.0,160580.0
603869,北部湾旅,-2.397,18.73,18.68,18.98,18.28,19.19,919198.0,0.8221,17110331.0,27.544,1.782,653314.139964,209423.096832
603868,飞科电器,-2.306,58.04,57.37,60.0,57.0,59.41,1193070.0,2.7364,69923021.0,39.753,11.626,2528222.4,253054.4
603866,桃李面包,-1.73,39.19,39.2,40.0,38.8,39.88,403132.0,0.68123,15811213.0,40.402,7.737,1844383.294,231915.99546
603861,白云电器,-3.438,12.92,13.16,13.19,12.63,13.38,1120457.0,0.9253500000000001,14498044.0,31.744,2.717,528557.2,156442.223104
603860,中公高科,-3.264,30.23,31.0,33.05,30.0,31.25,1885081.0,11.30144,59342665.0,27.991,3.8120000000000003,201573.64,50423.64
603859,能科股份,-3.613,15.74,15.71,16.01,15.35,16.33,1169650.0,2.34446,18492851.0,33.383,2.816,178743.44,78526.86
603858,步长制药,-4.085,45.79,46.92,46.93,45.3,47.74,3080225.0,0.9395700000000001,141754146.0,15.989,2.471,3121962.2,1501156.977848
603856,东宏股份,-3.917,16.19,16.34,16.56,15.8,16.85,3507265.0,7.1098,56986715.0,24.53,2.59,319334.798,79865.27
603855,华荣股份,-4.0,9.6,9.8,9.84,9.4,10.0,1331776.0,1.60901,12894627.0,20.87,2.338,317827.2,79459.2
603848,好太太,-6.667,15.4,15.7,16.08,15.07,16.5,4278469.0,10.43529,66958548.0,36.667,8.148,617540.0,63140.0
603843,正平股份,0.0,12.38,0.0,0.0,0.0,12.38,0.0,0.0,0.0,45.852,4.012,495203.714,238731.380254
603839,安正时尚,-6.02,20.14,21.0,21.0,19.85,21.43,1402325.0,1.9679000000000002,28657305.0,18.309,2.335,582168.132988,143517.64
603838,四通股份,-1.159,11.09,11.08,11.15,10.68,11.22,1097101.0,1.12778,11992758.0,50.409,4.33,295748.12,107883.52
603833,欧派家居,-5.392,127.03,132.0,132.72,124.5,134.27,520795.0,1.2546300000000001,67042817.0,50.012,8.717,5342836.882192,527301.53
603829,洛凯股份,-5.061,14.07,14.16,14.44,13.8,14.82,2769315.0,6.92329,39267243.0,31.977,4.93,225120.0,56280.0
603828,柯利达,-5.238,7.78,8.04,8.04,7.71,8.21,2025184.0,1.8714300000000001,16005186.0,27.786,2.452,256916.50875,84192.048
603826,坤彩科技,-3.656,12.65,12.76,12.91,12.41,13.13,1923891.0,2.13766,24393449.0,31.405,4.078,455400.0,113850.0
603825,华扬联众,-0.851,30.31,29.0,30.42,29.0,30.57,668332.0,1.67083,19828225.0,35.244,4.263,484960.0,121240.0
603823,百合花,-4.136,13.21,13.35,13.58,12.98,13.78,1252950.0,1.7812000000000001,16717224.0,17.382,2.43,297225.0,92923.344743
603822,嘉澳环保,0.0,35.91,0.0,0.0,0.0,35.91,0.0,0.0,0.0,56.294,4.062,263399.85,145794.6
603819,神力股份,-0.216,13.87,13.52,14.12,13.47,13.9,677377.0,1.2074500000000001,9371131.0,28.306,2.254,167577.34,77810.7
603818,曲美家居,-5.023,12.48,13.38,13.38,12.33,13.14,1914229.0,1.45449,24018334.0,32.842,3.977,604181.76,164246.784
603817,海峡环保,-5.368,8.99,9.27,9.27,8.79,9.5,2273500.0,2.02089,20643604.0,31.0,2.903,404550.0,101137.5
603816,顾家家居,-2.558,60.19,61.19,62.0,59.2,61.77,3079779.0,3.45654,186138450.0,36.042,6.588,2576980.679,536292.9
603813,原尚股份,-10.0,24.03,25.0,25.51,24.03,26.7,3535257.0,16.01838,86982297.0,38.758,3.846,212112.81,53034.21
603811,诚意药业,-3.839,24.55,25.0,25.2,24.33,25.53,361680.0,1.6980300000000002,8975905.0,22.944,3.643,209166.0,52291.5
603809,豪能股份,-3.052,28.27,28.28,28.82,28.01,29.16,1349290.0,5.05921,38237846.0,17.911,2.529,301556.09,75396.09
603808,歌力思,-4.914,18.77,19.22,19.3,18.66,19.74,1986650.0,1.75583,37740828.0,22.938,3.227,633115.788305,212374.420713
603806,福斯特,-2.866,29.83,30.31,30.65,29.4,30.71,798102.0,0.19853,23738357.0,14.137,2.492,1199166.0,1199166.0
603803,瑞斯康达,-3.55,14.4,14.5,14.69,14.22,14.93,1110200.0,1.95458,16016974.0,20.571,2.513,606320.00208,81792.0
603801,志邦股份,-3.46,51.89,51.7,53.95,50.0,53.75,1662862.0,4.15716,86910433.0,35.023,5.125,830240.0,207560.0
603800,道森股份,-2.158,12.24,12.25,12.43,11.96,12.51,1276282.0,1.88799,15541752.0,-42.397,2.748,254592.0,82742.4
603799,华友钴业,-5.228,87.01,89.21,92.8,84.96,91.81,25130660.0,4.29122,2226480240.0,669.308,9.753,5156879.375032,5095561.609523
603798,康普顿,-1.424,13.15,12.88,13.38,12.88,13.34,716600.0,0.83911,9422511.0,10.868,3.203,263000.0,112301.0
603797,联泰环保,-0.921,16.14,15.79,16.66,15.7,16.29,2309988.0,4.33069,37487488.0,40.35,3.442,344330.76,86090.76
603789,星光农机,-5.984,11.94,12.18,12.39,11.6,12.7,2280820.0,2.1931,27485976.0,71.928,2.831,312780.7176,124176.0
603788,宁波高发,-3.379,34.31,32.2,35.18,32.2,35.51,1111173.0,0.79171,38302630.0,30.363,3.203,563895.139569,481544.281
603787,新日股份,-0.926,13.91,13.8,14.06,13.1,14.04,806800.0,1.58196,11049576.0,27.82,3.233,283764.0,70941.0
603779,威龙股份,0.255,15.72,15.14,15.75,15.13,15.68,1419300.0,1.5326300000000002,22028726.0,47.636,3.93,361004.64384,145576.239
603778,乾景园林,0.0,5.81,0.0,0.0,0.0,5.81,0.0,0.0,0.0,14.525,3.021,290500.0,131424.578033
603777,来伊份,-2.643,20.63,20.66,20.98,20.2,21.19,2151689.0,2.7585800000000003,44213707.0,29.899,2.652,502792.9159,160914.0
603776,永安行,-5.896,49.0,50.2,51.29,48.2,52.07,1111672.0,4.63197,55636803.0,30.247,3.908,470400.0,117600.0
603768,常青股份,-3.995,14.66,14.9,15.04,14.51,15.27,987575.0,1.93642,14598755.0,15.113,1.847,299064.0,74766.0
603767,中马传动,-2.827,12.03,12.05,12.29,11.61,12.38,1249032.0,2.34208,14994256.0,18.227,1.835,256623.96,64155.99
603766,隆鑫通用,-3.768,6.13,6.25,6.27,6.04,6.37,11808347.0,0.5683400000000001,72764492.0,5.894,2.042,1295316.41555,1273617.211675
603758,秦安股份,-2.45,11.15,11.19,11.24,11.0,11.43,1855987.0,3.09331,20659882.0,19.561,2.016,489258.709635,66900.0
603757,大元泵业,-2.735,49.07,49.0,49.98,48.57,50.45,327892.0,1.56139,16135512.0,25.036,4.899,411206.6,103047.0
603738,泰晶科技,5.419,22.37,20.9,23.34,20.9,21.22,1361797.0,3.24577,30638911.0,20.523,4.456,253577.372,93855.572
603737,三棵树,-3.512,59.9,60.62,62.2,56.24,62.08,464825.0,1.42408,27989018.0,40.201,5.833,612065.388,195515.78635
603730,岱美股份,0.0,34.01,0.0,0.0,0.0,34.01,0.0,0.0,0.0,27.65,4.713,1395651.365,163248.0
603729,龙韵股份,-4.966,40.0,41.48,41.48,38.31,42.09,724002.0,2.00555,28652682.0,76.923,3.222,266680.0,144400.0
603728,鸣志电器,1.14,19.52,18.97,19.55,18.68,19.3,2096838.0,2.6210500000000003,40147417.0,29.875,3.801,624640.0,156160.0
603727,博迈科,-4.173,18.14,18.57,18.65,17.77,18.93,1313363.0,1.3843800000000002,24052685.0,14.062,1.7730000000000001,424739.03,172094.18
603726,朗迪集团,-2.157,24.95,24.81,25.18,24.6,25.5,432000.0,1.8243200000000002,10746568.0,32.403,2.9859999999999998,236326.4,59081.6
603725,天安新材,-4.296,15.37,15.6,15.74,15.16,16.06,1290500.0,3.5182700000000002,19883322.0,23.646,2.955,225447.16,56377.16
603722,阿科力,-3.071,28.09,27.45,28.77,27.01,28.98,2003416.0,9.23233,56100323.0,39.563,6.147,243540.3,60955.3
603721,中广天择,-3.484,20.78,21.03,21.58,20.3,21.53,852262.0,3.40905,17778117.0,39.208,3.877,207800.0,51950.0
603718,海利生物,0.0,9.28,0.0,0.0,0.0,9.28,0.0,0.0,0.0,71.385,5.748,597632.0,282978.752
603717,天域生态,-5.534,19.12,19.75,19.86,18.78,20.24,1360357.0,3.1505900000000002,26398313.0,22.534,2.706,330224.5792,82556.1448
603716,塞力斯,0.0,44.38,0.0,0.0,0.0,44.38,0.0,0.0,0.0,25.953,2.54,316500.408,170608.272114
603711,香飘飘,-8.669,21.07,22.2,22.48,20.88,23.07,4264922.0,10.65964,92361905.0,28.473,6.143,842821.07,84301.07
603709,中源家居,10.0,31.46,31.46,31.46,31.46,28.6,30300.0,0.1515,953238.0,25.787,11.196,251680.0,62920.0
603708,家家悦,-4.805,18.82,19.22,19.48,18.75,19.77,4902121.0,3.12295,93204876.0,20.237,3.681,880776.0,295419.231918
603707,健友股份,-0.958,23.79,23.5,24.87,23.16,24.02,2187709.0,3.44521,52378145.0,29.258,4.909,1007506.5,151066.5
603703,盛洋科技,-2.854,9.87,9.7,10.13,9.55,10.16,4881748.0,5.08946,48252992.0,82.25,4.222,226713.9,94671.80625
603701,德宏股份,-2.966,15.05,15.28,15.4,14.88,15.51,911703.0,1.55687,13755645.0,16.011,3.159,179877.6,88132.8
603699,纽威股份,0.0,16.88,0.0,0.0,0.0,16.88,0.0,0.0,0.0,58.207,5.058,1266000.0,1266000.0
603698,航天工程,-3.166,16.21,16.5,16.52,16.0,16.74,716500.0,0.17378000000000002,11662543.0,40.525,2.706,668338.3,668338.3
603696,安记食品,0.0,37.64,0.0,0.0,0.0,37.64,0.0,0.0,0.0,110.706,6.394,451680.0,122072.166
603690,至纯科技,-4.014,13.63,13.84,14.2,13.49,14.2,1233900.0,1.349,16983776.0,47.0,7.22,286775.2,124670.884
603689,皖天然气,-7.442,10.82,11.45,11.45,10.65,11.69,4657200.0,2.7827200000000003,51471681.0,30.056,1.974,363552.0,181085.2512
603688,石英股份,3.794,11.49,11.01,11.98,10.85,11.07,8155323.0,2.42462,93603022.0,31.917,3.087,387601.362,386472.1248
603686,龙马环卫,-2.344,22.91,23.11,23.14,22.28,23.46,1682999.0,0.6270600000000001,38023581.0,29.0,4.618,685629.757905,614892.945
603685,晨丰科技,-4.593,27.42,28.0,28.33,27.0,28.74,1671977.0,6.6879100000000005,46206523.0,22.293,4.964,274200.0,68550.0
603683,晶华新材,-10.021,17.15,18.03,18.35,17.15,19.06,5545154.0,17.50917,98191242.0,31.601,3.251,217239.05,54314.05
603679,华体科技,-2.883,21.22,21.3,21.51,20.5,21.85,248100.0,0.9924000000000001,5213417.0,33.11,4.299,214300.78,53050.0
603678,火炬电子,-0.178,22.38,21.97,22.54,21.75,22.42,802302.0,0.17775000000000002,17806537.0,19.805,4.133,1013066.3961,1010179.3761
603677,奇精机械,-2.221,18.05,18.16,18.5,17.7,18.46,610160.0,1.5428000000000002,11064384.0,12.279,2.971,253020.207,71385.584
603676,卫信康,-10.006,14.3,15.14,15.15,14.3,15.89,10048010.0,15.94922,145261208.0,44.688,7.259,604890.0,90090.0
603669,灵康药业,-3.593,15.83,16.08,16.31,15.65,16.42,619610.0,0.7167300000000001,9931004.0,26.831,3.333,411580.0,136850.35
603668,天马科技,-3.197,9.69,9.88,9.96,9.58,10.01,1105777.0,0.5945900000000001,10770408.0,19.38,0.0,287599.2,180207.861225
603667,五洲新春,0.0,22.04,0.0,0.0,0.0,22.04,0.0,0.0,0.0,40.073,3.763,446089.6,192404.0206
603665,康隆达,-0.932,37.19,35.4,37.38,35.4,37.54,512850.0,2.0514,18928628.0,29.752,4.029,371900.0,92975.0
603663,三祥新材,-4.778,17.34,18.0,18.0,16.8,18.21,497780.0,1.01449,8654702.0,51.0,5.113,232616.1,85082.0046
603661,恒林股份,-4.362,54.38,55.86,56.4,54.3,56.86,1126140.0,4.50456,62151975.0,15.449,5.028,543800.0,135950.0
603660,苏州科达,-0.143,34.9,34.32,35.3,34.03,34.95,3787866.0,2.23261,131418834.0,40.795,7.157,898323.557,592117.37162
603659,璞泰来,0.0,39.68,0.0,0.0,0.0,39.68,0.0,0.0,0.0,41.333,11.084,1716965.1072,252773.1072
603658,安图生物,-5.852,43.44,45.29,46.33,42.7,46.14,1046802.0,0.76668,45614283.0,48.809,11.814,1824480.0,593120.2032
603656,泰禾光电,-3.497,23.18,23.01,23.8,22.91,24.02,365480.0,1.37471,8534691.0,15.769,3.072,246505.392,61626.348
603655,朗博科技,-9.986,18.84,19.1,20.45,18.84,20.93,7189392.0,27.12978,140202487.0,49.579,4.877,199704.0,49926.0
603648,畅联股份,-4.613,16.13,16.05,16.6,15.68,16.91,5493196.0,5.96007,89115314.0,34.319,3.901,594659.3871,148664.8871
603639,海利尔,-4.729,39.08,40.0,40.4,38.6,41.02,1240400.0,3.19782,49044634.0,23.975,3.084,468960.0,151586.978212
603638,艾迪精密,-1.054,28.15,27.18,28.26,27.18,28.45,326313.0,0.5682900000000001,9154046.0,46.8,6.164,495440.0,161637.32815
603637,镇海股份,-10.019,18.86,18.86,18.86,18.86,20.96,263300.0,0.7919,4965838.0,23.873,3.5380000000000003,250831.617776,62707.97234
603636,南威软件,-2.903,9.7,9.83,9.83,9.45,9.99,2890289.0,0.71799,27846985.0,19.02,4.318,394884.866,390474.16736
603633,徕木股份,-3.646,14.27,14.61,14.61,13.99,14.81,532000.0,0.6406700000000001,7582926.0,26.925,2.474,171739.45,118494.723696
603630,拉芳家化,-2.508,21.77,21.79,21.98,21.46,22.33,630459.0,1.44601,13687609.0,19.096,2.289,379668.8,94916.9823
603628,清源股份,-0.643,10.81,10.85,11.27,10.43,10.88,6721078.0,7.56878,73494301.0,38.607,3.167,295977.8,95992.8
603626,科森科技,-4.845,18.46,19.04,19.22,18.3,19.4,3368555.0,2.98278,63393273.0,15.383,3.379,548034.5728,208475.01948
603619,中曼石油,-3.642,32.81,32.72,33.49,31.51,34.05,4955374.0,12.3884,162476640.0,30.101,5.308,1312400.3281,131240.3281
603618,杭电股份,-3.818,6.55,6.67,6.79,6.52,6.81,2676378.0,0.8631300000000001,17774842.0,43.667,2.262,449905.68474,203101.68474
603617,君禾股份,-4.153,17.77,18.0,18.23,17.58,18.54,954895.0,3.81958,17073369.0,24.014,3.906,177700.0,44425.0
603616,韩建河山,-4.043,10.68,10.9,10.93,10.4,11.13,3808099.0,2.58421,40851900.0,238.926,3.878,313308.48,157380.48
603615,茶花股份,-2.904,10.7,10.66,10.87,10.6,11.02,834200.0,1.39033,8943176.0,20.98,1.955,256800.0,64200.0
603612,索通发展,-5.564,39.38,40.0,41.08,38.48,41.7,3462046.0,5.75091,138078530.0,80.367,4.369,957043.8702,237067.6
603611,诺力股份,-4.601,18.04,18.5,18.72,17.88,18.91,477278.0,0.2983,8714129.0,19.824,2.245,345290.180356,288640.0
603609,禾丰牧业,-1.637,8.41,8.48,8.48,8.3,8.55,1957880.0,0.23556000000000002,16418197.0,16.49,2.196,699019.410429,699019.410429
603608,天创时尚,-3.03,9.28,9.35,9.43,9.13,9.57,1400581.0,1.09936,13023210.0,21.091,2.338,400575.066976,118227.2
603607,京华激光,-6.346,29.37,29.75,30.94,29.15,31.36,1344714.0,5.90305,40267372.0,29.667,5.623,267501.96,66904.86
603606,东方电缆,-2.515,9.69,9.89,9.89,9.6,9.94,729120.0,0.23447,7085596.0,57.0,3.438,361155.146001,301329.93
603605,珀莱雅,-3.67,23.1,23.07,23.59,22.5,23.98,3040483.0,6.08097,70366244.0,22.647,5.051,462000.0,115500.0
603603,博天环境,0.0,26.21,0.0,0.0,0.0,26.21,0.0,0.0,0.0,65.525,8.457,1048426.21,104866.21
603602,纵横通信,1.95,42.87,43.11,45.86,41.9,42.05,4723857.0,23.61929,207000940.0,47.633,5.61,342960.0,85740.0
603601,再升科技,-3.909,11.8,12.04,12.14,11.79,12.28,1150938.0,0.29805000000000004,13764293.0,52.915,3.912,455658.4868,455658.4868
603600,永艺股份,-3.254,11.0,11.18,11.2,10.86,11.37,1046100.0,0.41844000000000003,11567771.0,9.167,4.089,278349.269,275000.0
603599,广信股份,-0.759,15.68,15.47,15.94,15.47,15.8,3182084.0,2.33154,50115814.0,32.667,2.207,728616.88368,214000.64
603598,引力传媒,0.0,14.84,0.0,0.0,0.0,14.84,0.0,0.0,0.0,123.667,6.477,402331.692,144482.24
603595,东尼电子,-2.216,73.24,72.78,74.81,71.01,74.9,433300.0,1.7332,31741916.0,86.165,11.428,747165.184,183100.0
603589,口子窖,-1.124,42.23,41.8,42.4,40.6,42.71,4238027.0,1.44384,175648572.0,32.237,5.201,2533800.0,1239553.520085
603588,高能环境,-2.439,11.2,11.42,11.42,11.12,11.48,3599204.0,0.55364,40459642.0,23.14,3.516,741653.86848,728103.88448
603586,金麒麟,-3.227,19.79,20.0,20.17,19.4,20.45,900826.0,1.7158600000000002,17881935.0,14.992,1.988,414343.23,103897.5
603585,苏利股份,-3.244,26.84,27.14,27.43,26.6,27.74,388945.0,0.8643200000000001,10513028.0,11.183,2.7640000000000002,402600.0,120780.0
603580,艾艾精工,-4.264,23.35,23.86,24.17,23.0,24.39,928031.0,5.56707,21953979.0,37.582,4.214,155674.45,38924.45
603579,荣泰健康,-8.093,57.01,59.88,60.87,56.03,62.03,605345.0,1.17726,35184051.0,14.47,6.118,798140.0,293145.42
603578,三星新材,-2.559,31.98,32.0,32.42,31.44,32.82,1542414.0,7.01097,49319423.0,44.417,5.819,281424.0,70356.0
603577,汇金通,-4.058,10.64,10.7,10.92,10.52,11.09,1545159.0,1.99336,16509634.0,14.684,2.176,186221.28,82476.418584
603569,长久物流,-4.882,21.82,22.81,22.81,21.62,22.94,664837.0,1.16061,14744995.0,22.495,4.325,872821.82,124992.42244
603568,伟明环保,-0.098,20.33,20.0,20.59,19.82,20.35,1412023.0,1.1473900000000001,28651091.0,42.354,6.202,1398317.73,250188.62408
603567,珍宝岛,-1.948,13.09,13.35,13.35,12.82,13.35,1102889.0,0.40375000000000005,14464044.0,21.813,2.468,1111550.44,357566.44
603566,普莱柯,-4.393,18.28,18.58,18.86,18.0,19.12,431560.0,0.26377,7920779.0,30.983,3.88,591796.72,299086.72104
603559,中通国脉,-3.655,27.15,27.01,28.9,26.26,28.18,16021603.0,20.15334,443912483.0,43.095,6.855,358380.0,215838.4275
603558,健盛集团,2.855,11.53,10.79,11.65,10.41,11.21,1502150.0,0.50072,16479095.0,39.759,1.791,480058.870397,345900.0
603557,起步股份,-1.408,16.81,16.5,17.03,16.2,17.05,2543011.0,5.41066,42434605.0,40.024,5.88,790035.805098,79007.0
603556,海兴电力,-0.297,33.57,33.33,34.35,32.78,33.67,1143883.0,0.9044700000000001,38442200.0,18.547,2.816,1276304.544,424561.26708
603555,贵人鸟,7.017,21.81,20.3,22.0,20.0,20.38,3825220.0,0.60853,79363714.0,45.762,5.777,1370981.273883,1370981.273883
603538,美诺华,0.0,22.34,0.0,0.0,0.0,22.34,0.0,0.0,0.0,25.386,2.421,268080.0,67020.0
603536,惠发股份,-3.591,17.45,17.48,17.95,16.86,18.1,589608.0,1.96536,10229069.0,37.128,3.412,209400.0,52350.0
603535,嘉诚国际,-3.551,20.37,20.46,20.97,19.81,21.12,1152166.0,3.06427,23532406.0,22.141,2.278,306364.8,76591.2
603533,掌阅科技,-9.965,31.17,33.4,34.1,31.16,34.62,5053468.0,12.32553,164099720.0,148.429,13.002,1249917.0,127797.0
603528,多伦科技,-2.201,7.11,7.1,7.25,6.98,7.27,2486000.0,1.32523,17693399.0,4.362,3.278,440848.44,133376.49
603527,众源新材,-6.247,22.06,22.84,22.84,21.62,23.53,2047476.0,6.58352,45802182.0,27.575,3.515,274426.4,68606.6
603520,司太立,0.0,28.95,0.0,0.0,0.0,28.95,0.0,0.0,0.0,42.574,4.115,347400.0,187161.75
603519,立霸股份,-0.316,15.76,15.69,15.8,14.7,15.81,958000.0,1.2461,14790691.0,34.79,3.606,252160.0,121162.2496
603518,维格娜丝,-7.213,19.81,20.48,20.97,19.5,21.35,2378068.0,1.60702,48016546.0,29.132,1.9340000000000002,301689.588284,293148.38
603517,绝味食品,1.92,34.51,33.22,35.4,32.17,33.86,1266721.0,2.53344,42533970.0,32.557,5.775,1414910.0,172550.0
603516,淳中科技,10.0,45.54,45.54,45.54,44.54,41.4,4491404.0,19.20495,204520035.0,38.923,12.901,426011.6718,106503.0318
603515,欧普照明,1.683,42.89,41.6,44.5,41.3,42.18,3462899.0,3.53494,150562260.0,45.628,7.378,2485385.877056,420159.343964
603508,思维列控,-1.904,33.48,33.1,33.63,33.03,34.13,419300.0,0.6431,13981486.0,28.615,2.1310000000000002,535680.0,218289.6
603507,振江股份,-3.553,28.23,28.3,28.69,27.67,29.27,1875085.0,5.97011,53025362.0,18.391,4.232,354657.4422,88664.5017
603506,南都物业,-9.076,34.26,33.91,37.69,33.91,37.68,10359812.0,52.21345,363865720.0,30.319,8.351,271904.76408,67976.19102
603505,金石资源,-9.019,18.46,19.55,20.15,18.4,20.29,5171895.0,8.61982,99302981.0,65.929,6.341,443040.0,110760.0
603501,韦尔股份,-0.163,30.71,29.18,32.19,29.18,30.76,8552815.0,20.55965,262522254.0,80.816,11.241,1399804.60974,127753.6
603500,祥和实业,-4.879,20.08,20.0,20.8,19.9,21.11,1146959.0,3.64114,23253223.0,25.744,3.311,253008.0,63252.0
603499,翔港科技,-10.003,27.44,27.44,27.44,27.44,30.49,1034000.0,4.136,28372960.0,45.461,6.982,274400.0,68600.0
603496,恒为科技,-1.246,26.94,26.8,27.28,26.51,27.28,769200.0,3.0768,20703133.0,32.576,4.238,269400.0,67350.0
603488,展鹏科技,-0.305,16.33,16.25,16.55,15.01,16.38,4368490.0,8.40094,70465622.0,34.745,4.357,339664.0,84916.0
603477,振静股份,-10.031,11.57,12.13,12.35,11.57,12.86,12581106.0,20.96851,149742696.0,36.156,4.35,277680.0,69420.0
603466,风语筑,-9.372,48.35,50.5,52.81,48.02,53.35,5548396.0,15.41221,279106233.0,46.49,7.238,696240.0,174060.0
603458,勘设股份,-1.53,59.87,58.0,59.93,57.7,60.8,1594282.0,5.13657,93847724.0,34.808,3.958,743294.832929,185823.709729
603456,九洲药业,-1.807,16.3,15.99,16.46,15.99,16.6,3937700.0,0.88858,63726283.0,65.2,2.77,729989.31578,722328.31578
